1618048593, seobearz, snapped, 0
1618048824, mad__doge, snapped, 0
1618048853, wf_kimochi, snapped, 0
1618049657, seobearz, caught cederzdoom, 1
1618049698, skymachine09, snapped, 0
1618050489, projectjan, caught 100centuries, 1
1618050752, chinasoupnumbawan, snapped, 0
1618050779, kmzia, snapped, 0
1618051063, skymachine09, snapped, 0
1618051336, mistermonsieur, snapped, 0
1618051363, magickmage, snapped, 0
1618051661, seobearz, snapped, 0
1618052238, kjhgfr, caught migihi, 1
1618052392, mistermonsieur, snapped, 0
1618052413, spiritt0, snapped, 0
1618052550, el_cocoloco, snapped, 0
1618052780, seobearz, snapped, 0
1618053096, yaejii, caught demonfunky, 1
1618053126, styx722, snapped, 0
1618053580, seobearz, snapped, 0
1618053894, junnnnislife, caught shadowbatx, 1
1618054014, mistermonsieur, snapped, 0
1618054156, styx722, snapped, 0
1618054260, melpomenecarthasis, snapped, 0
1618054510, seobearz, snapped, 0
1618054758, chinasoupnumbawan, snapped, 0
1618055188, mistermonsieur, caught vintagemilk, 1
1618055208, freke48, snapped, 0
1618055251, wf_kimochi, snapped, 0
1618055268, szndrlsk, snapped, 0
1618055527, melpomenecarthasis, snapped, 0
1618055613, junnnnislife, snapped, 0
1618055695, styx722, snapped, 0
1618055749, chinasoupnumbawan, snapped, 0
1618055991, junnnnislife, snapped, 0
1618056628, mad__doge, caught eggytoasts, 1
1618056644, faccina, snapped, 0
1618056672, spiritt0, snapped, 0
1618057001, junnnnislife, caught datland, 1
1618057130, el_cocoloco, snapped, 0
1618057189, seobearz, snapped, 0
1618057607, styx722, caught xnewblaze, 1
1618057665, junnnnislife, snapped, 0
1618057681, seobearz, snapped, 0
1618057738, dymarimar, snapped, 0
1618058138, smalldinosaurs, caught fakehunter123, 1
1618058169, yaejii, snapped, 0
1618058253, junnnnislife, snapped, 0
1618058381, seobearz, snapped, 0
1618058612, seobearz, snapped, 0
1618058982, styx722, caught patsbu, 1
1618059000, wenwuk, snapped, 0
1618059016, junnnnislife, snapped, 0
1618059110, changounchained, snapped, 0
1618059250, seobearz, snapped, 0
1618059327, indonesianctzn, snapped, 0
1618059821, lpirez, caught krazykrangle, 1
1618059867, junnnnislife, snapped, 0
1618060036, seobearz, snapped, 0
1618060353, projectjan, caught mook9, 1
1618060554, styx722, snapped, 0
1618060819, mistermonsieur, snapped, 0
1618060914, styx722, snapped, 0
1618061578, styx722, caught margad123, 1
1618061760, penemuee, snapped, 0
1618061808, kjhgfr, snapped, 0
1618062570, rojakpanda, caught influentists, 1
1618062800, sscuzzy, snapped, 0
1618062897, mistermonsieur, snapped, 0
1618063008, wf_kimochi, snapped, 0
1618063047, styx722, snapped, 0
1618063349, indonesianctzn, caught mrlindberg, 1
1618063470, clocked_7, snapped, 0
1618063613, penemuee, snapped, 0
1618063670, styx722, snapped, 0
1618063820, gnoll0, snapped, 0
1618064286, junnnnislife, caught shadow_doogie, 1
1618064451, seobearz, snapped, 0
1618064715, penemuee, snapped, 0
1618065100, chinasoupnumbawan, caught dukeplatypus, 1
